decades_since_2020_Sept,date,rank, rank_norm, title,main_artist,featured_artists
0.013418305585980284,2020-10-24,193,0.07198157507486945,Back In Black,'AC',"""'DC'"""
0.013418305585980284,2020-10-24,194,0.07179581586177382,Gurenge,'LiSA',"""None"""
0.013418305585980284,2020-10-24,195,0.0716114874039433,Mi Nina,'Los Legendarios',"""'Wisin', 'Myke Towers'"""
0.013418305585980284,2020-10-24,196,0.07142857142857142,One Beer,'HARDY',"""'Lauren Alaina', 'Devin Dawson'"""
0.013418305585980284,2020-10-24,200,0.07071067811865475,Someone Like You,'Adele',"""None"""
0.01533506352683461,2020-10-31,5,0.4472135954999579,Lonely,'Justin Bieber',"""'benny blanco'"""
0.01533506352683461,2020-10-31,67,0.12216944435630522,You're Mines Still,'Yung Bleu',"""'Drake'"""
0.01533506352683461,2020-10-31,109,0.09578262852211514,Hate The Way,'G-Eazy',"""'blackbear'"""
0.01533506352683461,2020-10-31,111,0.0949157995752499,Train Wreck,'James Arthur',"""None"""
0.01533506352683461,2020-10-31,142,0.08391813582966891,Let Me Love You Like A Woman,'Lana Del Rey',"""None"""
0.01533506352683461,2020-10-31,158,0.079555728417573,Ddu-du Ddu-du,'BLACKPINK',"""None"""
0.01533506352683461,2020-10-31,170,0.07669649888473704,I Should Probably Go To Bed,'Dan',"""'Shay'"""
0.01533506352683461,2020-10-31,180,0.07453559924999299,Fake,'Lauv',"""'Conan Gray'"""
0.01533506352683461,2020-10-31,181,0.07432941462471664,Kill This Love,'BLACKPINK',"""None"""
0.01533506352683461,2020-10-31,185,0.07352146220938077,Better Together,'Luke Combs',"""None"""
0.01533506352683461,2020-10-31,187,0.07312724241271307,You Are The Reason,'Calum Scott',"""'Leona Lewis'"""
0.01533506352683461,2020-10-31,198,0.07106690545187015,Take On Me,'a-ha',"""None"""
0.01725182146768894,2020-11-07,1,1.0,Positions,'Ariana Grande',"""None"""
0.01725182146768894,2020-11-07,4,0.5,Forever After All,'Luke Combs',"""None"""
0.01725182146768894,2020-11-07,35,0.1690308509457033,I Can't Stop Me,'TWICE',"""None"""
0.01725182146768894,2020-11-07,39,0.16012815380508713,Tyler Herro,'Jack Harlow',"""None"""
0.01725182146768894,2020-11-07,41,0.15617376188860607,Spicy,'Ty Dolla $ign',"""'Post Malone'"""
0.01725182146768894,2020-11-07,62,0.1270001270001905,Golden,'Harry Styles',"""None"""
0.01725182146768894,2020-11-07,72,0.11785113019775793,Sweet Melody,'Little Mi x',"""None"""
0.01725182146768894,2020-11-07,82,0.11043152607484653,So Done,'Kid LAROI',"""None"""
0.01725182146768894,2020-11-07,98,0.10101525445522107,Bichota,'Karol G',"""None"""
0.01725182146768894,2020-11-07,129,0.08804509063256238,Damage,'H.E.R.',"""None"""
0.01725182146768894,2020-11-07,137,0.0854357657716761,Angeklagt,'Bonez MC',"""None"""
0.01725182146768894,2020-11-07,138,0.08512565307587486,The Other Guy,'Luke Combs',"""None"""
0.01725182146768894,2020-11-07,152,0.08111071056538127,Back To The Streets,'Saweetie',"""'Jhene Aiko'"""
0.01725182146768894,2020-11-07,163,0.07832604499879574,Thriller,'Michael Jackson',"""None"""
0.01725182146768894,2020-11-07,168,0.07715167498104596,Whoopty,'CJ',"""None"""
0.01725182146768894,2020-11-07,170,0.07669649888473704,Promiscuous,'Nelly Furtado',"""'Timbaland'"""
0.01725182146768894,2020-11-07,178,0.07495316889958614,Recairei,'Os Baroes da Pisadinha',"""None"""
0.01725182146768894,2020-11-07,184,0.07372097807744857,Beer Never Broke My Heart,'Luke Combs',"""None"""
0.01725182146768894,2020-11-07,188,0.07293249574894728,Practice,'DaBaby',"""None"""
0.01725182146768894,2020-11-07,189,0.07273929674533079,"Thank U, Next",'Ariana Grande',"""None"""
0.01725182146768894,2020-11-07,190,0.07254762501100116,Cold As You,'Luke Combs',"""None"""
0.01725182146768894,2020-11-07,193,0.07198157507486945,Madrid,'Maluma',"""'Myke Towers'"""
0.01725182146768894,2020-11-07,197,0.07124704998790965,Chica Ideal,'Sebastian Yatra',"""'Guaynaa'"""
0.01725182146768894,2020-11-07,200,0.07071067811865475,Counting Stars,'OneRepublic',"""None"""
0.019168579408543263,2020-11-14,2,0.7071067811865475,Dakiti,'Bad Bunny',"""'Jhay Cortez'"""
0.019168579408543263,2020-11-14,5,0.4472135954999579,34+35,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,16,0.25,Motive,'Ariana Grande',"""'Doja Cat'"""
0.019168579408543263,2020-11-14,18,0.23570226039551587,Off The Table,'Ariana Grande',"""'The Weeknd'"""
0.019168579408543263,2020-11-14,24,0.20412414523193154,pov,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,26,0.19611613513818404,Just Like Magic,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,28,0.1889822365046136,Shut Up,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,33,0.17407765595569785,Safety Net,'Ariana Grande',"""'Ty Dolla $ign'"""
0.019168579408543263,2020-11-14,36,0.16666666666666666,Nasty,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,44,0.15075567228888181,My Hair,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,45,0.14907119849998599,Six Thirty,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,56,0.1336306209562122,Obvious,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,64,0.125,West Side,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,67,0.12216944435630522,Love Language,'Ariana Grande',"""None"""
0.019168579408543263,2020-11-14,84,0.1091089451179962,Fever,'Dua Lipa',"""'Angele'"""
0.019168579408543263,2020-11-14,89,0.105999788000636,Monster Mash,"'Bobby ""Boris"" Pickett And The Crypt-Kickers'","""None"""
0.019168579408543263,2020-11-14,119,0.09166984970282113,Ghostbusters,'Ray Parker Jr.',"""None"""
0.019168579408543263,2020-11-14,125,0.08944271909999159,More,'K',"""'DA', 'Madison Beer', '(G)I-DLE', 'Le', 'ie Liu', 'Jaira Burns', 'Seraphine'"""
0.019168579408543263,2020-11-14,133,0.086710996952412,Reloj,'Rauw Alejandro',"""'Anuel AA'"""
0.019168579408543263,2020-11-14,135,0.08606629658238704,Diosa,'Myke Towers',"""'Natti Natasha', 'Anuel AA'"""
0.019168579408543263,2020-11-14,139,0.08481889296799709,All I Want For Christmas Is You,'Mariah Carey',"""None"""
0.019168579408543263,2020-11-14,145,0.08304547985373997,Party Starters,'ARASHI',"""None"""
0.019168579408543263,2020-11-14,151,0.08137884587711594,Sanmon Shosetsu,'King Gnu',"""None"""
0.019168579408543263,2020-11-14,152,0.08111071056538127,Weeeeee,'Trippie Redd',"""None"""
0.019168579408543263,2020-11-14,154,0.08058229640253803,Stay Down,'Lil Durk',"""'6LACK', 'Young Thug'"""
0.019168579408543263,2020-11-14,155,0.08032193289024989,Kids Again,'Sam Smith',"""None"""
0.019168579408543263,2020-11-14,159,0.07930515857181442,Dancing With A Stranger,'Sam Smith',"""'Normani'"""
0.019168579408543263,2020-11-14,160,0.07905694150420949,Highway To Hell,'AC',"""'DC'"""
0.019168579408543263,2020-11-14,170,0.07669649888473704,This Is Halloween,'The Citizens of Halloween',"""None"""
0.019168579408543263,2020-11-14,186,0.07332355751067665,Papi Chulo,'Octavian',"""'Skepta'"""
0.02108533734939759,2020-11-21,52,0.1386750490563073,What That Speed Bout!?,'Mike WiLL Made-It',"""'Nicki Minaj', 'YoungBoy Never Broke Again'"""
0.02108533734939759,2020-11-21,83,0.10976425998969035,Tu Me Dejaste de Querer,'C. Tangana',"""'Nino de Elche', 'La Hungara'"""
0.02108533734939759,2020-11-21,94,0.10314212462587934,Took Her To The O,'King Von',"""None"""
0.02108533734939759,2020-11-21,105,0.09759000729485333,Don't Need Friends,'NAV',"""'Lil Baby'"""
0.02108533734939759,2020-11-21,110,0.09534625892455924,Tragic,'The Kid LAROI',"""'YoungBoy Never Brok Again', 'Internet Money'"""
0.02108533734939759,2020-11-21,114,0.0936585811581694,Always Do,'The Kid LAROI',"""None"""
0.02108533734939759,2020-11-21,121,0.09090909090909091,The Code,'King Von',"""'Polo G'"""
0.02108533734939759,2020-11-21,133,0.086710996952412,Young Wheezy,'NAV',"""'Gunna'"""
0.02108533734939759,2020-11-21,146,0.0827605888602368,Last Christmas,'Wham!',"""None"""
0.02108533734939759,2020-11-21,151,0.08137884587711594,"F*ck You, Goodbye",'The Kid LAROI',"""'Machine Gun Kelly'"""
0.02108533734939759,2020-11-21,152,0.08111071056538127,Paradise,'MEDUZA',"""'Dermot Kennedy'"""
0.02108533734939759,2020-11-21,157,0.07980868844676221,Without You,'The Kid LAROI',"""None"""
0.02108533734939759,2020-11-21,171,0.07647191129018725,The Business,'Tiesto',"""None"""
0.02108533734939759,2020-11-21,178,0.07495316889958614,Crazy Story 2.0,'King Von',"""'Lil Durk'"""
0.02108533734939759,2020-11-21,180,0.07453559924999299,La Luz,'Sech',"""'J Balvin'"""
0.02108533734939759,2020-11-21,187,0.07312724241271307,Starting Over,'Chris Stapleton',"""None"""
0.02108533734939759,2020-11-21,192,0.07216878364870323,Protect The Land,'System Of A Down',"""None"""
0.023002095290251916,2020-11-28,2,0.7071067811865475,Therefore I Am,'Billie Eilish',"""None"""
0.023002095290251916,2020-11-28,33,0.17407765595569785,Drankin N Smokin,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,40,0.15811388300841897,Holiday,'Lil Nas X',"""None"""
0.023002095290251916,2020-11-28,48,0.14433756729740646,Stripes Like Burberry,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,76,0.11470786693528087,That's It,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,77,0.11396057645963795,Rockin' Around The Christmas Tree,'Brenda Lee',"""None"""
0.023002095290251916,2020-11-28,85,0.10846522890932808,Real Baby Pluto,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,90,0.10540925533894598,Dime Como Quieres,'Christian Nodal',"""'Angela Aguilar'"""
0.023002095290251916,2020-11-28,105,0.09759000729485333,Santa Tell Me,'Ariana Grande',"""None"""
0.023002095290251916,2020-11-28,108,0.09622504486493763,Jingle Bell Rock,'Bobby Helms',"""None"""
0.023002095290251916,2020-11-28,116,0.09284766908852593,Marni On Me,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,122,0.09053574604251853,Iris,'Phoebe',"""'Maggie'"""
0.023002095290251916,2020-11-28,123,0.09016696346674323,It's Beginning To Look A Lot Like Christmas,'Michael Buble',"""None"""
0.023002095290251916,2020-11-28,125,0.08944271909999159,Million Dollar Play,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,126,0.0890870806374748,Sleeping On The Floor,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,131,0.0873704056661038,It's The Most Wonderful Time Of The Year,'Andy Williams',"""None"""
0.023002095290251916,2020-11-28,145,0.08304547985373997,De Cora <3,'Rauw Alejandro',"""'J Balvin'"""
0.023002095290251916,2020-11-28,151,0.08137884587711594,Plastic,'Future',"""'Lil Uzi Vert'"""
0.023002095290251916,2020-11-28,160,0.07905694150420949,Underneath The Tree,'Kelly Clarkson',"""None"""
0.023002095290251916,2020-11-28,172,0.07624928516630233,Let It Snow! Let It Snow! Let It Snow!,'Dean Martin',"""None"""
0.023002095290251916,2020-11-28,174,0.07580980435789034,Niji,'Masaki Suda',"""None"""
0.023002095290251916,2020-11-28,178,0.07495316889958614,Ilusao (Cracolandia),'MC Hariel',"""'Alok', 'MC Ryan SP', 'MC Davi', 'Salvador da Rima'"""
0.023002095290251916,2020-11-28,179,0.07474350927519359,When The Party's Over,'Billie Eilish',"""None"""
0.023002095290251916,2020-11-28,183,0.07392212709545729,Black Mamba,'aespa',"""None"""
0.023002095290251916,2020-11-28,190,0.07254762501100116,Feliz Navidad,'Jose Feliciano',"""None"""
0.023002095290251916,2020-11-28,194,0.07179581586177382,Mirrors,'Justin Timberlake',"""None"""
0.023002095290251916,2020-11-28,199,0.07088812050083358,Mistletoe,'Justin Bieber',"""None"""
0.024918853231106243,2020-12-05,1,1.0,Life Goes On,'BTS',"""None"""
0.024918853231106243,2020-12-05,4,0.5,Monster,'Shawn Mendes',"""'Justin Bieber'"""
0.024918853231106243,2020-12-05,9,0.3333333333333333,Blue & Grey,'BTS',"""None"""
0.024918853231106243,2020-12-05,12,0.2886751345948129,Prisoner,'Miley Cyrus',"""'Dua Lipa'"""
0.024918853231106243,2020-12-05,16,0.25,Stay,'BTS',"""None"""
0.024918853231106243,2020-12-05,22,0.21320071635561041,Fly To My Room,'BTS',"""None"""
0.024918853231106243,2020-12-05,27,0.19245008972987526,Body,'Megan Thee Stallion',"""None"""
0.024918853231106243,2020-12-05,28,0.1889822365046136,Telepathy,'BTS',"""None"""
0.024918853231106243,2020-12-05,30,0.18257418583505536,Dis-ease,'BTS',"""None"""
0.024918853231106243,2020-12-05,40,0.15811388300841897,Somebody's Problem,'Morgan Wallen',"""None"""
0.024918853231106243,2020-12-05,60,0.12909944487358055,Still Goin Down,'Morgan Wallen',"""None"""
0.024918853231106243,2020-12-05,83,0.10976425998969035,Sleigh Ride,'The Ronettes',"""None"""
0.024918853231106243,2020-12-05,115,0.09325048082403138,The Christmas Song (Merry Christmas To You),"'Nat ""King"" Cole'","""None"""
0.024918853231106243,2020-12-05,122,0.09053574604251853,Wonderful Christmastime,'Paul McCartney',"""None"""
0.024918853231106243,2020-12-05,127,0.08873565094161139,White Christmas,'Bing Crosby',"""'Ken Darby Singers', 'John Scott Trotter', 'His Orchestra'"""
0.024918853231106243,2020-12-05,130,0.08770580193070293,Cry Baby,'Megan Thee Stallion',"""'DaBaby'"""
0.024918853231106243,2020-12-05,156,0.08006407690254357,Christmas (Baby Please Come Home),'Darlene Love',"""None"""
0.024918853231106243,2020-12-05,158,0.079555728417573,A Holly Jolly Christmas,'Burl Ives',"""None"""
0.024918853231106243,2020-12-05,159,0.07930515857181442,Circles,'Megan Thee Stallion',"""None"""
0.024918853231106243,2020-12-05,162,0.07856742013183861,Shots Fired,'Megan Thee Stallion',"""None"""
0.024918853231106243,2020-12-05,169,0.07692307692307693,Pain Away,'Meek Mill',"""'Lil Durk'"""
0.024918853231106243,2020-12-05,170,0.07669649888473704,Livin' The Dream,'Morgan Wallen',"""None"""
0.024918853231106243,2020-12-05,175,0.07559289460184544,Do They Know It's Christmas?,'Band Aid',"""None"""
0.024918853231106243,2020-12-05,177,0.07516460280028289,It's Beginning To Look A Lot Like Christmas,'Perry Como And The Fontane Sisters Mitchell Ayres And His Orchestra',"""None"""
0.024918853231106243,2020-12-05,183,0.07392212709545729,Holly Jolly Christmas,'Michael Buble',"""None"""
0.024918853231106243,2020-12-05,187,0.07312724241271307,Polvo,'Nicky Jam',"""'Myke Towers'"""
0.024918853231106243,2020-12-05,191,0.07235746052924216,Do It On The Tip,'Megan Thee Stallion',"""'City Girls', 'Hot Girl Meg'"""
0.024918853231106243,2020-12-05,197,0.07124704998790965,Head Shoulders Knees & Toes,'Ofenbach',"""'Quarterhead', 'Norma Jean Martine'"""
0.024918853231106243,2020-12-05,199,0.07088812050083358,Freaky Girls,'Megan Thee Stallion',"""'SZA'"""
0.02683561117196057,2020-12-12,7,0.3779644730092272,La Noche de Anoche,'Bad Bunny',"""'Rosalia'"""
0.02683561117196057,2020-12-12,19,0.22941573387056174,Te Mudaste,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,25,0.2,Yo Visto Asi,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,29,0.18569533817705186,Haciendo Que Me Amas,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,39,0.16012815380508713,Te Deseo Lo Mejor,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,45,0.14907119849998599,Booker T,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,53,0.13736056394868904,El Mundo Es Mio,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,54,0.13608276348795434,Hoy Cobre,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,59,0.13018891098082389,Maldita Pobreza,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,60,0.12909944487358055,La Droga,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,71,0.11867816581938533,Antes Que Se Acabe,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,72,0.11785113019775793,Sorry Papi,'Bad Bunny',"""'ABRA'"""
0.02683561117196057,2020-12-12,75,0.11547005383792514,Step And A Step,'NiziU',"""None"""
0.02683561117196057,2020-12-12,76,0.11470786693528087,120,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,78,0.11322770341445956,Driving Home For Christmas,'Chris Rea',"""None"""
0.02683561117196057,2020-12-12,83,0.10976425998969035,Trellas,'Bad Bunny',"""None"""
0.02683561117196057,2020-12-12,86,0.10783277320343841,Happy Xmas (War Is Over),'John',"""'Yoko', 'The Plastic Ono Band', 'The Harlem Community Choir'"""
0.02683561117196057,2020-12-12,87,0.10721125348377948,Angels Like You,'Miley Cyrus',"""None"""
0.02683561117196057,2020-12-12,93,0.10369516947304253,Run Rudolph Run,'Chuck Berry',"""None"""
0.02683561117196057,2020-12-12,95,0.10259783520851541,Blue Christmas,'Elvis Presley',"""None"""
0.02683561117196057,2020-12-12,98,0.10101525445522107,Titliaan,'Afsana Khan',"""None"""
0.02683561117196057,2020-12-12,102,0.09901475429766744,Hallelujah,'Pentatoni x',"""None"""
0.02683561117196057,2020-12-12,110,0.09534625892455924,Here Comes Santa Claus (Right Down Santa Claus Lane),'Gene Autry',"""None"""
0.02683561117196057,2020-12-12,112,0.0944911182523068,Merry Christmas Everyone,'Shakin' Stevens',"""None"""
0.02683561117196057,2020-12-12,115,0.09325048082403138,Rockin' Around The Christmas Tree,'Justin Bieber',"""None"""
0.02683561117196057,2020-12-12,118,0.09205746178983235,Have Yourself A Merry Little Christmas,'Michael Buble',"""None"""
0.02683561117196057,2020-12-12,123,0.09016696346674323,Jingle Bells,'Frank Sinatra',"""'The Orchestra', 'Chorus Of Gordon Jenkins'"""
0.02683561117196057,2020-12-12,125,0.08944271909999159,Rudolph The Red-Nosed Reindeer,'Gene Autry',"""'The Pinafores'"""
0.02683561117196057,2020-12-12,127,0.08873565094161139,"Let It Snow, Let It Snow, Let It Snow!",'Frank Sinatra',"""'The B. Swanson Quartet'"""
0.02683561117196057,2020-12-12,135,0.08606629658238704,Deck The Halls,'Nat King Cole',"""None"""
0.02683561117196057,2020-12-12,137,0.0854357657716761,(There's No Place Like) Home For The Holidays (1959),'Perry Como Mitchell Ayers And His Orchestra',"""None"""
0.02683561117196057,2020-12-12,150,0.08164965809277261,Little Saint Nick,'The Beach Boys',"""None"""
0.02683561117196057,2020-12-12,151,0.08137884587711594,Dicked Down In Dallas,'Trey Lewis',"""None"""
0.02683561117196057,2020-12-12,152,0.08111071056538127,Happy Holiday/The Holiday Season,'Andy Williams',"""None"""
0.02683561117196057,2020-12-12,158,0.079555728417573,This Christmas,'Donny Hathaway',"""None"""
0.02683561117196057,2020-12-12,159,0.07930515857181442,Cozy Little Christmas,'Katy Perry',"""None"""
0.02683561117196057,2020-12-12,160,0.07905694150420949,Mele Kalikimaka (Merry Christmas),'Bing Crosby',"""'The Andrews Sisters'"""
0.02683561117196057,2020-12-12,164,0.07808688094430304,Fairytale Of New York,'The Pogues',"""'Kirsty MacColl'"""
0.02683561117196057,2020-12-12,170,0.07669649888473704,Please Come Home For Christmas,'Eagles',"""None"""
0.02683561117196057,2020-12-12,173,0.07602859212697055,Santa Baby,'Eartha Kitt Henri Rene And His Orchestra',"""None"""
0.02683561117196057,2020-12-12,174,0.07580980435789034,Plastic Hearts,'Miley Cyrus',"""None"""
0.02683561117196057,2020-12-12,181,0.07432941462471664,"Baby, It's Cold Outside",'Dean Martin',"""None"""
